Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
325751,"Promethea, Vol. 5",Alan Moore,"Moore, Alan","J.H. Williams III, Mick Gray","=""1401206204""","=""9781401206208""",0,4.23,WildStorm,Paperback,200,2006,2005,,2020/12/17,to-read,to-read (#15),to-read,,,,0,0
17262462,A Disability History of the United States,Kim E. Nielsen,"Nielsen, Kim E.",,"=""0807022047""","=""9780807022047""",5,4.06,Beacon Press,Paperback,240,2013,2012,2021/04/25,2021/04/20,,,read,,,,1,0
45153160,A Black Women's History of the United States (ReVisioning History),Daina Ramey Berry,"Berry, Daina Ramey",Kali Nicole Gross,"=""0807033553""","=""9780807033555""",5,4.30,Beacon Press,Hardcover,273,2020,2020,2021/04/24,2021/04/20,,,read,first chapter is a bit slow but dont let that stop you!,,,1,0
20588662,"An Indigenous Peoples' History of the United States (ReVisioning American History, #3)",Roxanne Dunbar-Ortiz,"Dunbar-Ortiz, Roxanne",,"=""080700040X""","=""9780807000403""",4,4.37,Beacon Press,Hardcover,320,2014,2014,2021/04/20,2021/03/17,,,read,"I learned so much from this book and had to shake my head in disgust at our nations military practices so many times, but many parts of it I was lost because there was an assumed knowledge of court cases / battles / other historical events which I did not have and that hurt my comprehension and made it difficult to follow the narrative at points. I want to read the others in this series though",,,1,0
25159334,Pushout: The Criminalization of Black Girls in Schools,Monique W. Morris,"Morris, Monique W.",,"=""1620970945""","=""9781620970942""",5,4.36,The New Press,Hardcover,277,2016,2016,2021/04/17,2021/03/17,,,read,"forgot to write a review but reading the book its easy to forget she is interviewing children, and not adults, given the types of insight they all provide on their own education. ",,,1,0
18423,The Left Hand of Darkness,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""""","=""""",0,4.10,Ace,Paperback,304,2000,1969,,2021/04/18,to-read,to-read (#14),to-read,,,,0,0
52128695,"Ace: What Asexuality Reveals About Desire, Society, and the Meaning of Sex",Angela  Chen,"Chen, Angela",,"=""080701379X""","=""9780807013793""",0,4.37,Beacon Press,Hardcover,210,2020,2020,,2021/04/18,to-read,to-read (#13),to-read,,,,0,0
51211417,The Holdout,Graham Moore,"Moore, Graham",,"=""039959177X""","=""9780399591778""",3,3.84,Random House,Hardcover,336,2020,2020,2021/04/11,2021/04/06,,,read,meh,,,1,0
51791252,The Vanishing Half,Brit Bennett,"Bennett, Brit",,"=""""","=""""",4,4.15,Riverhead Books,Hardcover,343,2020,2020,2021/04/06,2021/01/28,,,read,"really liked the characters and world building, was less impressed by the plot arc",,,1,1
397483,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",Erik Larson,"Larson, Erik",,"=""0609608444""","=""9780609608449""",0,4.00,Crown Publishers,Hardcover,447,2003,2003,,2021/02/12,"to-read, started-unfinished","to-read (#4), started-unfinished (#3)",to-read,,,,0,0
54492661,Lightseekers (Philip Taiwo #1),Femi  Kayode,"Kayode, Femi",,"=""031653661X""","=""9780316536615""",0,3.74,Mulholland Books,Hardcover,432,2021,2021,,2021/04/06,to-read,to-read (#12),to-read,,,,0,0
46016436,"The Thursday Murder Club (Thursday Murder Club, #1)",Richard Osman,"Osman, Richard",,"=""0241425441""","=""9780241425442""",0,3.90,Penguin Viking,Hardcover,377,2020,2020,,2021/04/06,"to-read, home-shelf-havent-read","to-read (#11), home-shelf-havent-read (#36)",to-read,,,,0,0
6088007,"Neuromancer (Sprawl, #1)",William Gibson,"Gibson, William",,"=""""","=""""",2,3.90,Ace,Kindle Edition,268,2007,1984,2021/04/01,2020/12/17,,,read,not my thing. probably would not have finished it if it didnt have such a reputation as a classic... hard to follow at times and very male gaze heavy. ,,,1,0
114192,Medical Apartheid: The Dark History of Medical Experimentation on Black Americans from Colonial Times to the Present,Harriet A. Washington,"Washington, Harriet A.",,"=""0385509936""","=""9780385509930""",5,4.42,Doubleday,Hardcover,501,2007,2007,2021/03/21,2021/02/18,,,read,,,,1,0
14456,Awakenings,Oliver Sacks,"Sacks, Oliver",,"=""0375704051""","=""9780375704055""",0,4.10,Vintage,Paperback,464,1999,1973,,2021/03/16,to-read,to-read (#10),to-read,,,,0,0
63697,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,Oliver Sacks,"Sacks, Oliver",,"=""""","=""""",0,4.06,Touchstone,Paperback,243,1998,1985,,2021/03/16,to-read,to-read (#9),to-read,,,,0,0
135479,Cat's Cradle,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0140285601""","=""9780140285604""",3,4.16,Penguin,Paperback,179,1999,1963,2021/03/13,2020/12/17,,,read,,,,1,0
464260,The Fire Next Time,James Baldwin,"Baldwin, James",,"=""067974472X""","=""9780679744726""",0,4.54,Vintage,Paperback,106,1993,1963,2021/03/13,2021/02/25,,,read,,,,1,0
50196744,Know My Name,Chanel Miller,"Miller, Chanel",,"=""0735223718""","=""9780735223714""",5,4.71,Viking,ebook,384,2019,2019,2021/03/13,2021/03/07,,,read,my chest HURTS but really worth reading,,,1,0
43126457,Trick Mirror: Reflections on Self-Delusion,Jia Tolentino,"Tolentino, Jia",,"=""0525510540""","=""9780525510543""",0,4.05,Random House,Hardcover,303,2019,2019,,2021/03/12,to-read,to-read (#8),to-read,,,,0,0
43317482,In the Dream House,Carmen Maria Machado,"Machado, Carmen Maria",,"=""1644450038""","=""9781644450031""",0,4.44,Graywolf Press,Hardcover,251,2019,2019,,2021/03/12,to-read,to-read (#7),to-read,,,,0,0
18077752,Acceptance,Jeff VanderMeer,"VanderMeer, Jeff",,"=""0374104115""","=""9780374104115""",3,3.63,"Farrar, Straus and Giroux",Paperback,341,2014,2014,2021/03/11,2020/12/17,,,read,"my least favorite of the series, didnt like the switching narrators / timeline. still, a good series. ",,,1,0
18077769,Authority,Jeff VanderMeer,"VanderMeer, Jeff",,"=""0374104107""","=""9780374104108""",5,3.54,"Farrar, Straus and Giroux",Paperback,341,2014,2014,2021/03/11,2020/12/17,,,read,,,,1,0
45915136,"Here for It; Or, How to Save Your Soul in America: Essays",R. Eric Thomas,"Thomas, R. Eric",,"=""0525621032""","=""9780525621034""",3,4.04,Ballantine Books,Hardcover,264,2020,2020,2021/03/07,2021/02/19,,,read,not my favorite. I think his writing style probably works better in shorter humor pieces than in a whole book length piece. but I liked the essay on libraries. ,,,1,0
128029,A Thousand Splendid Suns,Khaled Hosseini,"Hosseini, Khaled",,"=""1594489505""","=""9781594489501""",5,4.43,Riverhead Books,Hardcover,372,2007,2007,2021/03/06,2021/01/20,,,read,,,,1,0
36204075,"The Word is Murder (Hawthorne & Horowitz, #1)",Anthony Horowitz,"Horowitz, Anthony",,"=""0062676784""","=""9780062676788""",1,3.93,Harper,Hardcover,400,2018,2017,,2020/12/17,,,read,,,,1,0
29939057,Void Star,Zachary Mason,"Mason, Zachary",,"=""0374285063""","=""9780374285067""",0,3.67,"Farrar, Straus and Giroux",Hardcover,385,2017,2017,,2021/03/06,"started-unfinished, to-read","started-unfinished (#1), to-read (#6)",to-read,,,,0,1
20518872,"The Three-Body Problem (Remembrance of Earth’s Past, #1)",Liu Cixin,"Cixin, Liu","Ken Liu, Cixin Liu","=""""","=""""",5,4.09,Tor Books,Hardcover,472,2014,2006,,2020/12/17,favorites,favorites (#6),read,"hauntingly good. scifi often suffers from unimaginative prose, but not this book. some of the physics was probably lost on me but even so the world building was so rich. ",,,2,1
108428,Are Prisons Obsolete?,Angela Y. Davis,"Davis, Angela Y.",,"=""1583225811""","=""9781583225813""",0,4.54,Seven Stories Press,Paperback,128,2003,2003,2021/02/27,2021/02/18,,,read,,,,1,0
229445,"Killing the Black Body: Race, Reproduction, and the Meaning of Liberty",Dorothy Roberts,"Roberts, Dorothy",,"=""0679758690""","=""9780679758693""",5,4.44,Vintage,Paperback,400,1998,1997,2021/02/27,2021/02/18,,,read,"enjoyed the blend of history / law review / theory presented, I learned a ton. definitely reframed my view on meaning of reproductive freedom. ",,,1,0
36337550,The 7 1/2 Deaths of Evelyn Hardcastle,Stuart Turton,"Turton, Stuart",,"=""""","=""""",2,3.84,Sourcebooks Landmark,Hardcover,432,2018,2018,2021/02/21,2020/12/17,,,read,"cool idea, bad execution",,,1,1
18813642,Bad Feminist,Roxane Gay,"Gay, Roxane",,"=""0062282719""","=""9780062282712""",0,3.93,Harper Perennial,Paperback,320,2014,2014,,2021/02/15,,,read,,,,1,0
8909,The War of the Worlds,H.G. Wells,"Wells, H.G.",Arthur C. Clarke,"=""0375759239""","=""9780375759239""",4,3.83,Modern Library,Paperback,192,2002,1897,2021/02/14,2020/12/17,,,read,,,,1,0
26247008,Truly Madly Guilty,Liane Moriarty,"Moriarty, Liane",,"=""1250125561""","=""9781250069795""",5,3.59,Flatiron Books,Hardcover,432,2016,2016,,2021/02/14,,,read,,,,1,0
50809276,Future Tense Fiction: Stories of Tomorrow,Kirsten Berg,"Berg, Kirsten","Torie Bosch, Joey Eschrich, Ed Finn, Andres Martinez, Juliet Ulman, Nnedi Okorafor, Mark Oshiro, Annalee Newitz, Deji Bryce Olukotun, Madeline Ashby, Emily St. John Mandel, Carmen Maria Machado, Mark Stasenko, Meg Elison, Hannu Rajaniemi, Lee Konstantinou, Paolo Bacigalupi, Maureen F. McHugh, Charlie Jane Anders","=""1944700951""","=""9781944700959""",5,3.94, The Unnamed Press,Paperback,240,2019,2016,2021/02/13,2021/02/11,,,read,"loved it, type of book I would happily purchase for my shelf even though I read it through the library. hope they do another anthology",,,1,1
9938498,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",Erik Larson,"Larson, Erik",,"=""0307408841""","=""9780307408846""",0,3.88,Crown,Hardcover,448,2011,2011,,2021/02/12,to-read,to-read (#5),to-read,,,,0,0
274392,"Black Skin, White Masks",Frantz Fanon,"Fanon, Frantz",Charles L. Markmann,"=""0802150845""","=""9780802150844""",4,4.27,Grove,Paperback,232,1994,1952,2021/02/11,2021/01/28,,,read,,,,1,0
35157879,"Into the Black Nowhere (UNSUB, #2)",Meg Gardiner,"Gardiner, Meg",,"=""1101985550""","=""9781101985557""",5,4.15,Dutton,Hardcover,355,2018,2018,2021/01/30,2021/01/17,,,read,,,,1,0
168668,Catch-22,Joseph Heller,"Heller, Joseph",,"=""0684833395""","=""9780684833392""",5,3.99,Simon & Schuster ,Paperback,453,2004,1961,2021/02/07,2021/01/27,,,read,,,,1,1
38726283,"The Dark Corners of the Night (UNSUB, #3)",Meg Gardiner,"Gardiner, Meg",,"=""1982627514""","=""9781982627515""",3,4.16,Blackstone Publishing,Hardcover,341,2020,2020,2021/01/31,2021/01/17,,,read,,,,1,0
43884240,Moriarty,Anthony Horowitz,"Horowitz, Anthony",,"=""006295752X""","=""9780062957528""",1,3.79,HarperCollins,Mass Market Paperback,400,2019,2014,2020/01/30,2020/12/17,,,read,,,,2,1
77203,The Kite Runner,Khaled Hosseini,"Hosseini, Khaled",,"=""""","=""""",5,4.34,Riverhead Books,Paperback,371,2004,2003,2021/01/28,2021/01/20,,,read,,,,1,0
3845355,"Ripley Under Water (Ripley, #5)",Patricia Highsmith,"Highsmith, Patricia",,"=""0393333191""","=""9780393333190""",4,3.79,W. W. Norton  Company,Paperback,304,2008,1991,2021/01/24,2021/01/08,,,read,,,,1,0
3845354,"The Boy Who Followed Ripley (Ripley, #4)",Patricia Highsmith,"Highsmith, Patricia",,"=""039333211X""","=""9780393332117""",5,3.65,W. W. Norton & Company,Paperback,348,2008,1980,2021/01/20,2021/01/08,,,read,,,,1,0
41081373,"Girl, Woman, Other",Bernardine Evaristo,"Evaristo, Bernardine",,"=""0241364906""","=""9780241364901""",5,4.30,Hamish Hamilton,Hardcover,453,2019,2019,,2020/12/17,favorites,favorites (#5),read,,,,1,1
6892870,"The Girl Who Kicked the Hornet's Nest (Millennium, #3)",Stieg Larsson,"Larsson, Stieg",Reg Keeland,"=""030726999X""","=""9780307269997""",5,4.24,Knopf,Hardcover,566,2010,2007,,2020/12/17,favorites,favorites (#4),read,,,,1,1
16299,And Then There Were None,Agatha Christie,"Christie, Agatha",,"=""0312330871""","=""9780312330873""",5,4.28,St. Martin's Griffin,Paperback,264,2004,1939,,2020/12/17,favorites,favorites (#3),read,,,,1,1
10579,Everything's Eventual,Stephen King,"King, Stephen",,"=""1416524355""","=""9781416524359""",5,3.97,Pocket,Paperback,605,2005,2002,,2020/12/17,,,read,,,,1,1
2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",0,4.50,Scholastic Inc.,Paperback,912,2004,2003,,2020/12/17,,,read,,,,1,1
51166519,Lakewood,Megan Giddings,"Giddings, Megan",,"=""0062913190""","=""9780062913197""",5,3.50,Amistad,Hardcover,288,2020,2020,,2020/12/17,,,read,,,,2,0
1824,The Men Who Stare at Goats,Jon Ronson,"Ronson, Jon",,"=""0743270606""","=""9780743270601""",5,3.63,Simon & Schuster,Paperback,259,2006,2004,,2020/12/17,favorites,favorites (#2),read,,,,1,0
1618,The Curious Incident of the Dog in the Night-Time,Mark Haddon,"Haddon, Mark",,"=""1400032717""","=""9781400032716""",5,3.89,Vintage,Paperback,226,2004,2003,,2020/12/17,,,read,,,,1,0
53232144,On Task: How Our Brain Gets Things Done,David Badre,"Badre, David",,"=""0691175551""","=""9780691175553""",5,4.08,Princeton University Press,Hardcover,344,2020,,,2020/12/17,,,read,,,,2,1
3636,"The Giver (The Giver, #1)",Lois Lowry,"Lowry, Lois",,"=""0385732554""","=""9780385732550""",5,4.12,Ember,Paperback,208,2006,1993,2021/01/07,2021/01/07,,,read,,,,1,0
43982054,The Water Dancer,Ta-Nehisi Coates,"Coates, Ta-Nehisi",,"=""""","=""""",5,4.07,One World,Hardcover,416,2019,2019,2020/12/28,2020/12/17,,,read,,,,1,0
20342617,Just Mercy,Bryan Stevenson,"Stevenson, Bryan",,"=""""","=""""",5,4.63,One World,Paperback,336,2014,2014,2020/12/28,2020/12/17,,,read,,,,1,0
452306,"The Sisterhood of the Traveling Pants (Sisterhood, #1)",Ann Brashares,"Brashares, Ann",,"=""0385729332""","=""9780385729338""",0,3.84,Delacorte Press,Hardcover,294,2001,2001,,2020/12/17,,,read,,,,1,0
10441,The Memory Keeper's Daughter,Kim Edwards,"Edwards, Kim",Martha Plimpton,"=""0143037145""","=""9780143037149""",3,3.69,Penguin Books,Paperback,401,2006,2005,,2020/12/17,,,read,,,,1,0
77699,Dinner at the Homesick Restaurant,Anne Tyler,"Tyler, Anne",,"=""0449911594""","=""9780449911594""",1,3.81,Ballantine Books,Paperback,303,1996,1982,,2020/12/17,,,read,,,,1,0
646028,"Love, Ruby Lavender",Deborah Wiles,"Wiles, Deborah",,"=""0152054782""","=""9780152054786""",0,4.07,Clarion Books,Paperback,188,2005,2001,,2020/12/17,,,read,,,,1,0
428035,Each Little Bird that Sings,Deborah Wiles,"Wiles, Deborah",,"=""0152056572""","=""9780152056575""",0,4.11,Clarion Books,Paperback,260,2006,2005,,2020/12/17,,,read,,,,1,0
12232938,The Lovely Bones,Alice Sebold,"Sebold, Alice",,"=""0316166685""","=""9780316166683""",3,3.85,"Little, Brown and Company",Mass Market Paperback,372,2006,2002,,2020/12/17,home-shelf-havent-read,home-shelf-havent-read (#37),read,,,,1,0
84369,"The Last Battle (Chronicles of Narnia, #7)",C.S. Lewis,"Lewis, C.S.",,"=""0007202326""","=""9780007202324""",0,4.01,HarperCollins Publishers,Paperback,288,2005,1956,,2020/12/17,,,read,,,,1,1
65641,"The Silver Chair (Chronicles of Narnia, #4)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,"=""""","=""""",0,3.95,HarperCollins,Paperback,243,2008,1953,,2020/12/17,,,read,,,,1,1
84119,"The Horse and His Boy (Chronicles of Narnia, #5)",C.S. Lewis,"Lewis, C.S.",,"=""0439861365""","=""9780439861366""",0,3.91,Scholastic Inc,Paperback,224,1995,1954,,2020/12/17,,,read,,,,1,1
121749,"Prince Caspian (Chronicles of Narnia, #2)",C.S. Lewis,"Lewis, C.S.",,"=""000720230X""","=""9780007202300""",0,3.98,HarperCollins Publishers,Hardcover,240,2005,1951,,2020/12/17,,,read,,,,1,1
65605,"The Magician's Nephew (Chronicles of Narnia, #6)",C.S. Lewis,"Lewis, C.S.",,"=""0060764902""","=""9780060764906""",0,4.05,HarperCollins Narnia,Mass Market Paperback,221,2005,1955,,2020/12/17,,,read,,,,1,1
140225,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,"=""006112527X""","=""9780061125270""",0,4.09,HarperCollins,Hardcover,248,2006,1952,,2020/12/17,,,read,,,,1,1
493456,"Extras (Uglies, #4)",Scott Westerfeld,"Westerfeld, Scott",,"=""1416951172""","=""9781416951179""",0,3.60,Simon Pulse,Hardcover,417,2007,2006,,2020/12/17,,,read,,,,1,0
24765,"Specials (Uglies, #3)",Scott Westerfeld,"Westerfeld, Scott",Rodrigo Corral,"=""0689865406""","=""9780689865404""",0,3.76,Simon Pulse,Hardcover,384,2006,2006,,2020/12/17,,,read,,,,1,0
24768,"Pretties (Uglies, #2)",Scott Westerfeld,"Westerfeld, Scott",,"=""0689865392""","=""9780689865398""",0,3.84,Simon Pulse,Paperback,370,2005,2005,,2020/12/17,,,read,,,,1,0
33507,"Twenty Thousand Leagues Under the Sea (Captain Nemo, #2)",Jules Verne,"Verne, Jules",Anthony Bonner,"=""076072850X""","=""9780760728505""",0,3.89,Barnes & Noble,Hardcover,269,2002,1869,,2020/12/17,,,read,,,,1,0
11735983,"Insurgent (Divergent, #2)",Veronica Roth,"Roth, Veronica",,"=""0007442912""","=""9780007442911""",0,3.98,HarperCollins Children's Books,Hardcover,525,2012,2012,,2020/12/17,,,read,,,,1,0
18710190,"Allegiant (Divergent, #3)",Veronica Roth,"Roth, Veronica",,"=""0007524277""","=""9780007524273""",0,3.60,HarperCollins Children's Book's,Hardcover,531,2013,2013,,2020/12/17,,,read,,,,1,0
149267,The Stand,Stephen King,"King, Stephen",Bernie Wrightson,"=""""","=""""",0,4.35,Doubleday Books,Hardcover,1152,1990,1978,,2020/12/17,to-read,to-read (#3),to-read,,,,0,0
38447,"The Handmaid’s Tale (The Handmaid's Tale, #1)",Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",5,4.13,Anchor Books,Paperback,314,1998,1985,,2020/12/17,,,read,,,,1,0
35031085,Frankenstein: The 1818 Text,Mary Wollstonecraft Shelley,"Shelley, Mary Wollstonecraft",Charlotte Gordon,"=""""","=""""",5,3.86,Penguin Classics,Paperback,260,2018,1818,,2020/12/17,,,read,,,,1,0
5129,Brave New World,Aldous Huxley,"Huxley, Aldous",,"=""0060929871""","=""9780060929879""",5,3.99,HarperPerennial / Perennial Classics,Paperback,268,1998,1932,,2020/12/17,,,read,,,,1,0
40961427,1984,George Orwell,"Orwell, George",,"=""""","=""""",0,4.19,Houghton Mifflin Harcourt,Kindle Edition,298,2013,1949,,2020/12/17,,,read,,,,1,0
754713,"His Last Bow (Sherlock Holmes, #8)",Arthur Conan Doyle,"Doyle, Arthur Conan",Otto Penzler,"=""0755334434""","=""9780755334438""",0,4.24,Headline,Paperback,242,2006,1917,,2020/12/17,,,read,,,,1,0
3590,"The Adventures of Sherlock Holmes (Sherlock Holmes, #3)",Arthur Conan Doyle,"Doyle, Arthur Conan",,"=""""","=""""",0,4.30,Oxford University Press,Paperback,389,1998,1892,,2020/12/17,,,read,,,,1,0
10592,Carrie,Stephen King,"King, Stephen",,"=""1416524304""","=""9781416524304""",5,3.98,Pocket,Mass Market Paperback,272,2005,1974,,2020/12/17,,,read,,,,1,0
902,The Westing Game,Ellen Raskin,"Raskin, Ellen",,"=""014240120X""","=""9780142401200""",5,4.00,Puffin,Paperback,182,2004,1978,,2020/12/17,,,read,,,,1,1
10473353,"""There Are Things I Want You to Know"" about Stieg Larsson and Me",Eva Gabrielsson,"Gabrielsson, Eva","Linda Coverdale, Marie-Françoise Colombani","=""1609803639""","=""9781609803636""",3,3.50,Seven Stories Press,Hardcover,209,2011,2011,,2020/12/17,,,read,,,,1,1
25074850,"The Girl in the Spider's Web (Millennium, #4)",David Lagercrantz,"Lagercrantz, David",,"=""0385354282""","=""9780385354288""",3,3.80,Knopf,Hardcover,400,2015,2015,,2020/12/17,,,read,,,,1,1
15737151,Lost At Sea: The Jon Ronson Mysteries,Jon Ronson,"Ronson, Jon",,"=""1594631375""","=""9781594631375""",5,3.98,Riverhead Hardcover ,Hardcover,400,2012,2012,,2020/12/17,,,read,,,,1,0
1823,Them: Adventures with Extremists,Jon Ronson,"Ronson, Jon",,"=""0743233212""","=""9780743233217""",5,3.95,Simon  Schuster,Paperback,336,2003,2001,,2020/12/17,,,read,,,,1,0
22571552,So You've Been Publicly Shamed,Jon Ronson,"Ronson, Jon",,"=""1594487138""","=""9781594487132""",3,3.93,Riverhead Books,Hardcover,290,2015,2015,,2020/12/17,,,read,,,,1,0
17216911,Jon Ronson's Adventures With Extraordinary People,Jon Ronson,"Ronson, Jon",,"=""""","=""""",5,4.30,Picador,Kindle Edition,679,2012,2011,,2020/12/17,,,read,,,,1,0
12391521,The Psychopath Test: A Journey Through the Madness Industry,Jon Ronson,"Ronson, Jon",,"=""1594485755""","=""9781594485756""",5,3.95,Riverhead Books,Paperback,275,2012,2011,,2020/12/17,,,read,,,,1,0
15751404,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",Malcolm Gladwell,"Gladwell, Malcolm",,"=""0316204366""","=""9780316204361""",1,3.97,"Little, Brown and Company",Hardcover,305,2013,2013,,2020/12/17,,,read,,,,1,0
40102,Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,"Gladwell, Malcolm","Barry Fox, Irina Henegar","=""0316010669""","=""9780316010665""",1,3.96,Back Bay Books,Paperback,296,2007,2005,,2020/12/17,,,read,,,,1,0
2612,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,"Gladwell, Malcolm",,"=""0316346624""","=""9780316346627""",1,4.00,Time Warner Book Group,Paperback,301,2002,2000,,2020/12/17,,,read,,,,1,0
10585,Insomnia,Stephen King,"King, Stephen",Bettina Blanch Tyroller,"=""8497597729""","=""9788497597722""",3,3.83,Debolsillo,Paperback,896,2005,1994,,2020/12/17,,,read,,,,1,1
23355220,"The Leopard (Harry Hole, #8)",Jo Nesbø,"Nesbø, Jo",,"=""""","=""""",3,4.09,,Paperback,634,2009,2009,,2020/12/17,,,read,,,,1,1
9572203,"The Snowman (Harry Hole, #7)",Jo Nesbø,"Nesbø, Jo",Don Bartlett,"=""0307595862""","=""9780307595867""",4,4.02,Knopf Publishing Group,Mass Market Paperback,383,2011,2007,,2020/12/17,,,read,,,,1,1
18888889,Computational Cognitive Neuroscience,Michael J. Frank,"Frank, Michael J.","Yuko Munakata, Thomas Hazy, Randall O'Reilly","=""""","=""""",5,3.82,,Kindle Edition,291,2012,2012,,2020/12/17,,,read,,,,1,0
2165,The Old Man and the Sea,Ernest Hemingway,"Hemingway, Ernest",,"=""0684830493""","=""9780684830490""",3,3.80,Scribner,Hardcover,96,1996,1952,,2020/12/17,,,read,,,,1,0
25666050,Algorithms to Live By: The Computer Science of Human Decisions,Brian Christian,"Christian, Brian",Tom  Griffiths,"=""1627790365""","=""9781627790369""",5,4.13,Henry Holt and Co.,Hardcover,368,2016,2016,,2020/12/17,,,read,,,,1,1
9108479,"Ebony and Ivy: Race, Slavery, and the Troubled History of America's Universities",Craig Steven Wilder,"Wilder, Craig Steven",,"=""1596916818""","=""9781596916814""",5,3.82,Bloomsbury Press,Hardcover,432,2013,2013,,2020/12/17,,,read,,,,1,0
1322149,"Black Women in the Ivory Tower, 1850-1954: An Intellectual History",Stephanie Y. Evans,"Evans, Stephanie Y.",,"=""0813030315""","=""9780813030319""",5,4.52,University Press of Florida,Hardcover,288,2007,2007,,2020/12/17,,,read,,,,1,0
6040219,"Promethea Tome 6 (Collection 100% ABC Promethea, #6)",Alan Moore,"Moore, Alan",J.H. Williams III,"=""2809403481""","=""9782809403480""",0,4.38,Panini Comics,Paperback,128,2008,2008,,2020/12/17,to-read,to-read (#1),to-read,,,,0,0
325752,"Promethea, Vol. 4",Alan Moore,"Moore, Alan",,"=""1401200311""","=""9781401200312""",5,4.17,WildStorm,Paperback,192,2005,2003,,2020/12/17,,,read,,,,1,1
325754,"Promethea, Vol. 3",Alan Moore,"Moore, Alan",J.H. Williams III,"=""140120094X""","=""9781401200947""",5,4.13,WildStorm,Paperback,160,2003,2002,,2020/12/17,,,read,,,,1,1
325753,"Promethea, Vol. 2",Alan Moore,"Moore, Alan",J.H. Williams III,"=""1563899574""","=""9781563899577""",5,4.09,America's Best Comics,Paperback,176,2003,2001,,2020/12/17,,,read,,,,1,1
821800,"Promethea, Vol. 1",Alan Moore,"Moore, Alan","J.H. Williams III, Mick Gray, Charles Vess","=""1563896672""","=""9781563896675""",5,3.91,America's Best Comics,Paperback,178,2000,2000,,2020/12/17,,,read,,,,1,1
18774002,"The Tale of the Dueling Neurosurgeons: The History of the Human Brain as Revealed by True Stories of Trauma, Madness, and Recovery",Sam Kean,"Kean, Sam",,"=""0316182346""","=""9780316182348""",5,4.25,"Little, Brown and Company",Hardcover,416,2014,2014,,2020/12/17,,,read,,,,1,1
28965131,Behind Her Eyes,Sarah Pinborough,"Pinborough, Sarah",,"=""125011117X""","=""9781250111173""",3,3.80,Flatiron Books,Hardcover,307,2017,2017,,2020/12/17,,,read,,,,1,1
32811580,"UNSUB (UNSUB, #1)",Meg Gardiner,"Gardiner, Meg",,"=""1101985526""","=""9781101985526""",3,4.05,Dutton,Hardcover,367,2017,2017,,2020/12/17,,,read,,,,1,1
38819868,"My Sister, the Serial Killer",Oyinkan Braithwaite,"Braithwaite, Oyinkan",,"=""0385544235""","=""9780385544238""",5,3.68,Doubleday,Hardcover,226,2018,2018,,2020/12/17,,,read,,,,1,1
32075854,"Magpie Murders (Susan Ryeland, #1)",Anthony Horowitz,"Horowitz, Anthony",,"=""0062645226""","=""9780062645227""",5,3.95,Harper,Hardcover,477,2017,2016,,2020/12/17,,,read,,,,1,1
5107,The Catcher in the Rye,J.D. Salinger,"Salinger, J.D.",,"=""0316769177""","=""9780316769174""",3,3.80,Back Bay Books,Paperback,234,2001,1951,,2020/12/17,,,read,,,,1,0
22557272,The Girl on the Train,Paula Hawkins,"Hawkins, Paula",,"=""1594633665""","=""9781594633669""",2,3.96,Riverhead Books,Hardcover,336,2015,2015,,2020/12/17,,,read,,,,1,0
968,"The Da Vinci Code (Robert Langdon, #2)",Dan Brown,"Brown, Dan",,"=""""","=""""",3,3.91,Anchor,Paperback,489,2006,2003,,2020/12/17,,,read,,,,1,0
17212231,"Inferno (Robert Langdon, #4)",Dan Brown,"Brown, Dan",,"=""0385538170""","=""9780385538176""",2,3.88,Doubleday,Hardcover,463,2013,2013,,2020/12/17,,,read,,,,1,0
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.","Mary GrandPré, Jim Kay","=""""","=""""",0,4.56,Scholastic,Paperback,734,2002,2000,,2020/12/17,,,read,,,,1,1
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",0,4.43,Arthur A. Levine Books,Hardcover,341,1999,1998,,2020/12/17,,,read,,,,1,1
