Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
40590406,Murder in the City of Liberty (A Van Buren and DeLuca Mystery #2),Rachel McMillan,"McMillan, Rachel",,"=""0785216960""","=""9780785216964""",3,3.59,Thomas Nelson,Paperback,322,2019,2019,2025/01/01,2022/12/20,own-physical,own-physical (#193),read,"I was very confused about what was going on, partially but definitely not entirely bc this is a book 2 and I got it in a blind date w a book without reading 1. but I support the anti fascist rhetoric!",,,1,0
11996,I Who Have Never Known Men,Jacqueline Harpman,"Harpman, Jacqueline",Ros Schwartz,"=""0380731819""","=""9780380731817""",0,4.22,Avon Eos,Mass Market Paperback,208,1998,1995,,2024/12/30,to-read,to-read (#183),to-read,,,,0,0
18378002,Intuition Pumps And Other Tools for Thinking,Daniel C. Dennett,"Dennett, Daniel C.",,"=""0393348784""","=""9780393348781""",0,3.78,W. W. Norton & Company,Paperback,496,2014,2013,,2022/12/20,"home-shelf-havent-read, own-physical, currently-reading","home-shelf-havent-read (#2), own-physical (#192), currently-reading (#1)",currently-reading,,,,1,0
268272,Uncommon Sense: The Heretical Nature of Science,Alan Cromer,"Cromer, Alan",,"=""0195082133""","=""9780195082135""",1,4.01,Oxford University Press,Hardcover,240,1993,1993,2024/12/27,2022/12/20,own-physical,own-physical (#198),read,"we agree that the teaching of science to kids needs a reform, but on nothing else. again: not his fault that he is wrong about the future (like californium being the last possible element) but it is his fault that he centers all of human history on greece. no other peoples ever invented anything, obviously!",,,1,0
44087805,The Street,Ann Petry,"Petry, Ann",Tayari Jones,"=""0358187540""","=""9780358187547""",0,4.27,Mariner Books Classics,Paperback,378,2020,1946,,2024/12/25,to-read,to-read (#182),to-read,,,,0,0
50403499,Just Us: An American Conversation,Claudia Rankine,"Rankine, Claudia",,"=""1644450216""","=""9781644450215""",5,4.35,Graywolf Press,Hardcover,352,2020,2020,2024/12/25,2022/12/20,own-physical,own-physical (#194),read,I've had this in my car all year as a casual read I could pick up when I had time and I totally recommend reading it in that way-- it's not easy topic wise or stylistically to read straight through but it gives you so much to think about it's really worth savoring that way. I went through most essays twice and will probably come back again in the future!,,,1,0
10357575,"1Q84 (1Q84, #1-3)",Haruki Murakami,"Murakami, Haruki","Jay Rubin, Philip Gabriel","=""0307593312""","=""9780307593313""",1,3.95,Knopf,Hardcover,944,2011,2009,2024/12/22,2020/12/17,own-physical,own-physical (#187),read,so bad in so many ways. nothing redeeming. don't even know where to start. im mad I read the whole thing. literally why did this win awards,,,1,0
8143909,Foster,Claire Keegan,"Keegan, Claire",,"=""0571255655""","=""9780571255658""",0,4.32,Faber & Faber,Paperback,89,2010,2010,,2024/12/20,to-read,to-read (#181),to-read,,,,0,0
20706316,"Winter Street (Winter, #1)",Elin Hilderbrand,"Hilderbrand, Elin",,"=""0316376116""","=""9780316376112""",0,3.80,"Little, Brown and Company",Hardcover,249,2014,2014,,2024/12/10,to-read,to-read (#180),to-read,,,,0,0
199698485,The God of the Woods,Liz    Moore,"Moore, Liz",,"=""""","=""""",0,4.18,Riverhead Books,Kindle Edition,490,2024,2024,,2024/12/10,to-read,to-read (#179),to-read,,,,0,0
40727626,Free Food for Millionaires,Min Jin Lee,"Lee, Min Jin",,"=""""","=""""",0,3.85,Grand Central Publishing,Kindle Edition,577,2007,2007,,2024/12/10,to-read,to-read (#178),to-read,,,,0,0
201626940,Ask Not: The Kennedys and the Women They Destroyed,Maureen Callahan,"Callahan, Maureen",,"=""0316276170""","=""9780316276177""",0,4.17,"Little, Brown and Company",Hardcover,400,2024,2024,,2024/12/10,to-read,to-read (#177),to-read,,,,0,0
887345,The Human Brain: Its Capacities and Functions,Isaac Asimov,"Asimov, Isaac",Anthony Ravielli,"=""0451628675""","=""9780451628671""",2,3.99,Berkley,Mass Market Paperback,384,1994,1963,2024/12/07,2024/06/02,own-physical,own-physical (#213),read,"its not his fault you would lose knowledge reading this book because it's so outdated, it is his fault that it is not a book about the brain until the very end",,,1,0
31259,"The Bourne Ultimatum (Jason Bourne, #3)",Robert Ludlum,"Ludlum, Robert",,"=""0752858491""","=""9780752858494""",0,4.07,Orion,Mass Market Paperback,725,2004,1990,,2023/12/09,"to-read, own-physical, started-unfinished","to-read (#115), own-physical (#204), started-unfinished (#7)",to-read,,,,0,0
7869,"The Bourne Identity (Jason Bourne, #1)",Robert Ludlum,"Ludlum, Robert",,"=""0752864327""","=""9780752864327""",3,4.05,Orion,Paperback,566,2005,1980,2024/12/02,2024/11/28,,,read,"not good not bad but far too long. read this after giving up on book 3 (ultimatum) because I thought I didn't understand that one from not reading the initial books, but that is actually just the writing style to be slightly obtuse",,,1,0
41816,Asimov on Numbers,Isaac Asimov,"Asimov, Isaac",,"=""067149404X""","=""9780671494049""",3,4.06,Pocket Books,Paperback,275,1978,1978,2024/11/30,2024/06/02,own-physical,own-physical (#212),read,ok the first 3 essays were a delight and I will probably assign them in my classes (with caveats about asimov) but the rest was an absolute SLOG. I am not looking forward to his book on brains,,,1,0
41720140,You Exist Too Much,Zaina Arafat,"Arafat, Zaina",,"=""1948226502""","=""9781948226509""",0,3.63,Catapult,Hardcover,263,2020,2020,,2024/03/15,"to-read, own-physical","to-read (#137), own-physical (#217)",to-read,,,,0,0
50887097,"Why Fish Don’t Exist: A Story of Loss, Love, and the Hidden Order of Life",Lulu Miller,"Miller, Lulu",,"=""""","=""""",0,4.15,Simon & Schuster,Hardcover,225,2020,2020,,2024/07/17,"to-read, own-physical","to-read (#150), own-physical (#216)",to-read,,,,0,0
34051011,Pachinko,Min Jin Lee,"Lee, Min Jin",,"=""""","=""""",0,4.34,Grand Central Publishing,Kindle Edition,496,2017,2017,2024/11/25,2024/04/14,,,read,,,,1,0
10552338,Reamde,Neal Stephenson,"Stephenson, Neal",,"=""0061977969""","=""9780061977961""",2,3.99,William Morrow,Hardcover,1044,2011,2011,2024/11/25,2023/06/03,own-physical,own-physical (#201),read,oh my god who liked this????? this author certainly has talent with wordsmithing and creating characters that are full 3D humans but a plot? follow through? even with 1000 pages? no <3 if you have read stephenson and liked it please explain. i truly don't know what I was supposed to get from this tome. <br/><br/>AND (minor spoilers) contained my biggest pet peeve that all the women were there as love interests for the men. huge ick for me when all main characters end up as couples. ,,,1,0
58727904,Mart of Darkness: When More Is Not Enough,Phil Granchi,"Granchi, Phil",,"=""0984391444""","=""9780984391448""",0,4.25,All Mart Books,Kindle Edition,0,2021,,2024/11/25,2023/12/09,own-physical,own-physical (#203),read,,,,1,0
165938555,Soldiers and Kings: Survival and Hope in the World of Human Smuggling,Jason De León,"León, Jason De",,"=""0593298586""","=""9780593298589""",0,4.38,Viking,Hardcover,400,2024,2024,,2024/11/22,to-read,to-read (#176),to-read,,,,0,0
56987196,"Discriminating Data: Correlation, Neighborhoods, and the New Politics of Recognition",Wendy Hui Kyong Chun,"Chun, Wendy Hui Kyong",Alex Barnett,"=""0262046229""","=""9780262046220""",0,3.90,The MIT Press,Hardcover,344,2021,,,2024/11/11,to-read,to-read (#175),to-read,,,,0,0
180357146,The Covenant of Water,Abraham   Verghese,"Verghese, Abraham",,"=""0802162177""","=""9780802162175""",0,4.43,Grove Press,Hardcover,724,2023,2023,,2024/11/09,to-read,to-read (#174),to-read,,,,0,0
18154,The Cuckoo's Egg: Tracking a Spy Through the Maze of Computer Espionage,Clifford Stoll,"Stoll, Clifford",,"=""1416507787""","=""9781416507789""",5,4.28,Pocket Books,Paperback,399,2005,1989,2024/11/08,2024/05/24,"own-physical, favorites","own-physical (#215), favorites (#12)",read,"absolutely my favorite book of the year. I feel like AI generated a book of my interests. do I recommend it? if you like computers and berkeley, yes. if not, you'll probably find it tedious. but it was such a good spy novel and love letter to his wife. perfection, no notes. thank you sarah for the rec",,,1,0
195790601,"When the Clock Broke: Con Men, Conspiracists, and How America Cracked Up in the Early 1990s",John Ganz,"Ganz, John",,"=""0374605440""","=""9780374605445""",0,4.15,"Farrar, Straus and Giroux",Hardcover,432,2024,2024,,2024/11/08,to-read,to-read (#173),to-read,,,,0,0
66087062,The Unmaking of June Farrow,Adrienne Young,"Young, Adrienne",,"=""0593598679""","=""9780593598672""",1,4.15,Delacorte Press,Hardcover,320,2023,2023,2024/10/28,2024/09/26,,,read,one star for me for the book club discussion but I do not like a vibes book and I do not like a poorly thought out time travel book and I do not like pretending the 1950s was actually the same as the 2020s and with the promising premise this book was a huge let down!!,,,1,0
54221749,The Mystery of Mrs. Christie,Marie Benedict,"Benedict, Marie",,"=""1492682721""","=""9781492682721""",4,3.73,Sourcebooks Landmark,Hardcover,272,2020,2020,2024/11/03,2022/12/20,own-physical,own-physical (#195),read,fun!!,,,1,0
40236964,Sabrina & Corina,Kali Fajardo-Anstine,"Fajardo-Anstine, Kali",,"=""""","=""""",0,4.19,One World,Hardcover,224,2019,2019,,2024/11/01,to-read,to-read (#172),to-read,,,,0,0
385068,Those Who Walk Away,Patricia Highsmith,"Highsmith, Patricia",,"=""0871132591""","=""9780871132598""",3,3.46,Atlantic Monthly Press,Paperback,264,1994,1967,2024/10/31,2024/03/03,own-physical,own-physical (#206),read,"sometimes, men can't speak italian. definitely highsmith style but I don't like her men chasing each other and acting irrationally stories much (or maybe I have read too many of them). ",,,1,0
1898,Into Thin Air: A Personal Account of the Mt. Everest Disaster,Jon Krakauer,"Krakauer, Jon",,"=""""","=""""",3,4.25,Anchor Books,Paperback,368,1999,1997,2024/10/29,2024/05/09,own-physical,own-physical (#209),read,"perfectly fine quick read but I am more interested in the controversy and other perspectives than the book itself I think. and much more respect is owed the Sherpa guides, both in the way the featured ones are represented/quoted and for those who are simply mentioned as helpers and not given enough humanity!!!",,,1,0
60766189,"A Day of Fallen Night (The Roots of Chaos, #0)",Samantha    Shannon,"Shannon, Samantha",,"=""1635577926""","=""9781635577921""",5,4.35,Bloomsbury Publishing,Hardcover,868,2023,2023,2024/07/25,2023/06/17,"own-physical, favorites","own-physical (#46), favorites (#11)",read,"5 stars are not enough!!! one silly spoiler below the line but samantha shannon's way with words is absolutely breathtaking. if you haven't read this or priory, what are you doing. seriously start now. absolutely immersive fantasy and love stories. hot take but this is what the standard for the genre of romantasy be-- characters can have a love story that is developed and beautiful (and is maybe the best description of love I've ever read I seriously dogeared so many pages) but not the central plot point. also the cover art?? is spectacular but pales in comparison to the descriptions within. this is one of those books where you can see everything happening. dont talk to me for the next week unless you want to talk about this book. definitely read priory first because that had all the dragon descriptions. <br/><br/><br/>this book has everything:<br/>conjuring invented animals with a single sentence? ""they resembled mongooses in the way a lion resembles a cat"" ✅<br/>depictions of love and loss to seriously tug at your heart? ""she had locked it all into a box in her mind. there were fingerprints on its lid, from the nights when she had woken alone, and the days she had spent trying not to look back"" ✅<br/>enough food descriptions to make you think you're reading a grrm book? ✅<br/>-----------<br/>big win for women that in a Very Gay book, the one boy with gay male parents can't figure out he is bi? ✅<br/>",,,1,0
17837762,Uzumaki,Junji Ito,"Ito, Junji",Yuji Oniki,"=""1421561328""","=""9781421561325""",0,4.45,VIZ Media,Hardcover,653,2013,2000,,2024/10/25,to-read,to-read (#171),to-read,,,,0,0
16115612,And the Mountains Echoed,Khaled Hosseini,"Hosseini, Khaled",,"=""159463176X""","=""9781594631764""",4,4.07,Riverhead Books,Hardcover,404,2013,2012,2024/10/19,2021/05/07,own-physical,own-physical (#188),read,"4.4 for me-- his work is so moving and his way with words and human emotion are remarkable. I liked the vignette style a lot for the first three quarters but it left some character stories wanting for me, even when they were meant to be fleeting, and because it doesn't have the happiest ending (no surprise) I didn't feel an overarching tie up. great book but the characters wont stick with me as long as his others. ",,,1,0
40597810,Daisy Jones & The Six,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,"=""1524798622""","=""9781524798628""",3,4.20,Ballantine Books,Hardcover,368,2019,2019,2024/10/17,2024/05/09,own-physical,own-physical (#208),read,entertaining! can't say I would recommend outright but I was engaged,,,1,0
194803883,The Quiet Damage: QAnon and the Destruction of the American Family,Jesselyn Cook,"Cook, Jesselyn",,"=""059344325X""","=""9780593443255""",0,4.47,Crown,Hardcover,272,2024,2024,,2024/10/17,to-read,to-read (#170),to-read,,,,0,0
15014,Crucial Conversations: Tools for Talking When Stakes are High,Kerry Patterson,"Patterson, Kerry","Stephen R. Covey, Joseph Grenny, Ron McMillan, Al Switzler","=""0071401946""","=""9780071401944""",0,4.07,McGraw-Hill,Paperback,240,2002,2002,,2024/10/15,to-read,to-read (#169),to-read,,,,0,0
41806986,Little Darlings,Melanie Golding,"Golding, Melanie",,"=""1683319974""","=""9781683319979""",4,3.63,Crooked Lane Books,Hardcover,312,2019,2019,2024/10/12,2023/09/09,own-physical,own-physical (#202),read,"very solid 3.5 star beach read psych thriller. it has all your favorite tropes: twins, a police woman who works outside the lines, a criminal from her past helping her do computer things that aren't possible, an unreliable person with dementia who says just enough to help the plot and then forgets whats going on, a bisexual woman complaining that men are easier, and old scary stories from a book that smells like books!!",,,1,0
199280824,The Consequence of Anna,Kate Birkin,"Birkin, Kate",Mark Bornz,"=""""","=""9798989184118""",0,4.15,Viking Trade Press,Paperback,568,2023,2023,,2024/10/11,to-read,to-read (#168),to-read,,,,0,0
57390604,As Long as the Lemon Trees Grow,Zoulfa Katouh,"Katouh, Zoulfa",,"=""0316351377""","=""9780316351379""",0,4.49,"Little, Brown Books for Young Readers",Hardcover,417,2022,2022,,2024/10/11,to-read,to-read (#167),to-read,,,,0,0
24097,True Notebooks: A Writer's Year at Juvenile Hall,Mark Salzman,"Salzman, Mark",,"=""0375727612""","=""9780375727610""",2,4.11,Vintage,Paperback,352,2004,2003,2024/10/10,2022/12/20,own-physical,own-physical (#199),read,hmm! stars for the impressive writing of the kids but did not like the author's parts at all. felt disrespectful and gross. ,,,1,0
22857246,Black Man in a White Coat: A Doctor's Reflections on Race and Medicine,Damon Tweedy,"Tweedy, Damon",,"=""1250044634""","=""9781250044631""",4,4.17,Picador,Hardcover,294,2015,2015,2024/10/07,2024/06/02,own-physical,own-physical (#210),read,"3.5 for me -- I was very interested in the topic and the author's perspective but I think it got weaker the more I read. I wanted more about his journey personally (why did he choose psychiatry? what is it like being a married doctor pair?) which disappeared after his early chapters. but okay, everyone gets their own style of memoir. what bothered me more was that his ultimate thesis is that you can get over prejudice by interacting with people or living their experiences, which feels very narrow minded to me -- it doesn't require any introspection about our own biases and puts the onus on groups to show that they are different than stereotypes. I would highly recommend the first half of this book, and once you get to the comment about being nice to nurses just so that they don't make your life hard you can kinda skim from there.",,,1,0
20696006,Being Mortal: Medicine and What Matters in the End,Atul Gawande,"Gawande, Atul",,"=""0805095152""","=""9780805095159""",0,4.49,Metropolitan Books,Hardcover,282,2014,2014,,2024/10/07,to-read,to-read (#166),to-read,,,,0,0
61358638,"Poverty, by America",Matthew Desmond,"Desmond, Matthew",,"=""0593239911""","=""9780593239919""",0,4.27,Crown,Hardcover,304,2023,2023,,2024/10/04,to-read,to-read (#165),to-read,,,,0,0
210223811,Katabasis,R.F. Kuang,"Kuang, R.F.",,"=""""","=""""",0,4.53,HarperVoyager,Kindle Edition,,2025,2025,,2024/10/02,to-read,to-read (#164),to-read,,,,0,0
59366246,"Don't Fear the Reaper (The Indian Lake Trilogy, #2)",Stephen Graham Jones,"Jones, Stephen Graham",,"=""1982186593""","=""9781982186593""",0,4.06,S&S/Saga Press,Hardcover,457,2023,2023,,2024/10/01,to-read,to-read (#163),to-read,,,,0,0
55426158,"Better, Not Bitter: Living on Purpose in the Pursuit of Racial Justice",Yusef Salaam,"Salaam, Yusef",,"=""1538705001""","=""9781538705001""",5,4.29,Grand Central Publishing,Hardcover,288,2021,2021,2024/09/30,2024/06/25,own-physical,own-physical (#214),read,"very moving memoir and he weaves religion very deeply into his story without sounding too preachy which is impressive. probably the best word smith I've read all year, I want to read more of his poetry for sure",,,1,0
60022177,A Suitable Companion for the End of Your Life,Robert McGill,"McGill, Robert",,"=""1552454444""","=""9781552454442""",2,3.57,Coach House Books,Paperback,220,2022,2022,2024/09/29,2022/12/20,own-physical,own-physical (#200),read,hmm! I was entertained enough to be let down by the depressing ending so I guess stars for that? but definitely would not recommend. ,,,1,0
34066798,A Gentleman in Moscow,Amor Towles,"Towles, Amor",,"=""""","=""""",2,4.33,Penguin Books,Paperback,462,2019,2016,2024/09/08,2021/11/05,,,read,"one star for the book, one star for how much fun I had talking about it at book club ",,,1,0
127306192,Anita de Monte Laughs Last,Xóchitl González,"González, Xóchitl",,"=""1250786215""","=""9781250786210""",0,3.81,Flatiron Books,Hardcover,342,2024,2024,,2024/09/26,to-read,to-read (#162),to-read,,,,0,0
59805255,Jim Crow's Pink Slip: The Untold Story of Black Principal and Teacher Leadership (Race and Education),Leslie T. Fenwick,"Fenwick, Leslie T.",,"=""1682537196""","=""9781682537190""",0,4.40,Harvard Education Press,Paperback,216,2022,,,2024/09/26,to-read,to-read (#161),to-read,,,,0,0
49151001,His Only Wife,Peace Adzo Medie,"Medie, Peace Adzo",,"=""""","=""""",3,3.74,Algonquin Books,Hardcover,288,2020,2020,2024/09/20,2024/02/04,own-physical,own-physical (#205),read,solid book but I would have liked some more development from main female character. I liked learning more about ghana culture and kept me entertained on a long flight!,,,1,0
55119814,"Olympus, Texas",Stacey Swann,"Swann, Stacey",,"=""0385545215""","=""9780385545211""",3,3.74,Doubleday,Hardcover,318,2021,2021,2024/09/20,2024/05/09,own-physical,own-physical (#207),read,3.5 for me. not bad but also not enough. rom and rem are my fav characters,,,1,0
17797400,"We Are Our Brains: A Neurobiography of the Brain, from the Womb to Alzheimer's",Dick Swaab,"Swaab, Dick","D.F. Swaab, Jane Hedley-Prole","=""0812992962""","=""9780812992960""",0,3.90,Random House,Hardcover,448,2014,2010,,2021/05/08,"own-physical, to-read","own-physical (#189), to-read (#160)",to-read,,,,1,1
107533,The Price of Admission: How America's Ruling Class Buys Its Way into Elite Colleges -- and Who Gets Left Outside the Gates,Daniel Golden,"Golden, Daniel",,"=""1400097967""","=""9781400097968""",3,3.66,Crown,Hardcover,336,2006,2006,2024/09/05,2024/06/02,own-physical,own-physical (#211),read,"solidly a 2.5/5 for me. I think as a long form news article this could have some teeth but there was just too much exact sat scores of random kids to prove a point that bogged down the main gist. that aside, I wouldn't necessarily recommend to someone reading today because a lot is outdated, however I fount it interesting to read some of the arguments for legacy admits, like helping normalize weird rules like parietals on campuses like ND. also, the recommendations in the back of the book are not enough. that section needed a lot of work and was a let down. ",,,1,0
85781,Nothing That Meets the Eye: The Uncollected Stories of Patricia Highsmith,Patricia Highsmith,"Highsmith, Patricia",,"=""0393325008""","=""9780393325003""",0,4.12,W. W. Norton & Company,Paperback,466,2003,2002,,2022/12/20,"to-read, home-shelf-havent-read, own-physical","to-read (#59), home-shelf-havent-read (#3), own-physical (#196)",to-read,,,,0,0
56108283,"All That She Carried: The Journey of Ashley's Sack, a Black Family Keepsake",Tiya Miles,"Miles, Tiya",,"=""1984854992""","=""9781984854995""",0,3.94,Random House,Hardcover,385,2021,2021,,2022/12/20,"to-read, home-shelf-havent-read, own-physical","to-read (#61), home-shelf-havent-read (#4), own-physical (#197)",to-read,,,,0,0
11976774,Who's in Charge? Free Will and the Science of the Brain,Michael S. Gazzaniga,"Gazzaniga, Michael S.",,"=""0061906107""","=""9780061906107""",0,4.00,Ecco,Hardcover,260,2011,2011,,2021/05/08,"to-read, home-shelf-havent-read, own-physical","to-read (#15), home-shelf-havent-read (#1), own-physical (#190)",to-read,,,,0,1
32487617,Beneath a Scarlet Sky,Mark T. Sullivan,"Sullivan, Mark T.",,"=""1503943372""","=""9781503943377""",0,4.43,Lake Union Publishing,Paperback,509,2017,2017,,2021/05/08,"to-read, own-physical","to-read (#16), own-physical (#191)",to-read,,,,0,1
385078,The Two Faces of January,Patricia Highsmith,"Highsmith, Patricia",,"=""0871132095""","=""9780871132093""",3,3.56,Atlantic Monthly Press,Paperback,288,1994,1964,2024/08/28,2024/03/03,own-physical,own-physical (#186),read,how did this get turned into a movie!! the plot is just a guy has daddy issues and men are stupid sometimes. I love a chaos agent but he has to have a better background so you at least get his motives. ,,,1,0
9265453,Embassytown,China Miéville,"Miéville, China",,"=""0345524497""","=""9780345524492""",2,3.90,Del Rey,Hardcover,345,2011,2011,2024/08/26,2021/08/15,own-physical,own-physical (#185),read,"I dnf'ed this TWICE in the last 2 years but pushed through to see if I was missing something (and it's on my shelf). there are some really cool ideas with a half baked plot and also not a lot of linguistics behind it, which was disappointing enough to drop from a 3 to 2 stars for me. had mevile talked to a single linguist it would have helped so much. also small point that even though the main character name drops french and it is said many languages are spoken in the galaxy, in a book about alien language your only characters had traditional english names. cmon editors",,,1,0
39507318,The Library Book,Susan Orlean,"Orlean, Susan",,"=""1476740186""","=""9781476740188""",2,3.89,Simon & Schuster,Hardcover,317,2018,2018,2024/07/29,2024/07/17,,,read,2.5 rounded down for the way homeless people are treated in the book. disappointing because she has such a great set of facts and anecdotes and bogs them all down with drivel about herself,,,1,0
17465709,"Braiding Sweetgrass: Indigenous Wisdom, Scientific Knowledge, and the Teachings of Plants",Robin Wall Kimmerer,"Kimmerer, Robin Wall",,"=""1571313354""","=""9781571313355""",0,4.53,Milkweed Editions,Hardcover,408,2013,2013,,2024/08/24,to-read,to-read (#159),to-read,,,,0,0
83814917,The Best American Science Fiction and Fantasy 2023,R.F. Kuang,"Kuang, R.F.",John Joseph Adams,"=""0063315734""","=""9780063315730""",4,3.69,Mariner Books,Kindle Edition,311,2023,2023,2024/08/23,2024/05/09,,,read,"3.5 rounded up. some of the choices in here are total 5 stars but it took me 3 months to get through this because I was not sold on so many of them!! sorry I love rf kuang but we just have different taste in short stories. some I read twice and still didn't get. my favorites were:<br/>- stephen graham jones: men women chainsaws (I can't wait to read more from him after my year of forced choice is up)<br/>- theodora goss: pellargonia<br/>- catheryne m valente: the difference between love and time<br/><br/>others ranged from fine to meh but I feel like if this is a collection of BESTS there should have been more standouts. also if you read just skip the first one, it gets better. ",,,1,0
147369131,"What's Next: A Backstage Pass to The West Wing, Its Cast and Crew, and Its Enduring Legacy of Service",Melissa Fitzgerald,"Fitzgerald, Melissa",Mary McCormack,"=""0593184548""","=""9780593184547""",0,4.40,Dutton,Hardcover,608,2024,2024,,2024/08/21,to-read,to-read (#158),to-read,,,,0,0
201573193,A Visit From the Goon Squad,Jennifer Egan,"Egan, Jennifer",,"=""""","=""""",0,3.70,,Kindle Edition,346,2023,2010,,2024/08/19,to-read,to-read (#157),to-read,,,,0,0
28407,Germinal,Émile Zola,"Zola, Émile",Roger Pearson,"=""0140447423""","=""9780140447422""",5,4.19,Penguin Classics,Paperback,592,2004,1885,2024/08/19,2023/12/09,,,read,"this week on bravo: what if you couldn't escape a love triangle even when one of the three members is dead? find out in this book about minor's labor rights in old france!<br/><br/>the first half or so of the book was 4 stars for me because it was a bit slow to set everything up and I wasn't sure it would be my cup of tea but wow was it worth the wait. I implore you to read sofea's review she says it all!!! one of those stories that captures humanity's follies so well. also I totally recommend the 1996 version of the audiobook, I usually am not a fan but the narration style was superb and well suited to this book. I will be hearing BREhAD!! in my dreams forever. ",,,1,0
6332526,"Inside of a Dog: What Dogs See, Smell, and Know",Alexandra Horowitz,"Horowitz, Alexandra",,"=""1416583408""","=""9781416583400""",4,3.62,Scribner,Hardcover,353,2009,2009,2024/08/11,2020/12/17,,,read,"coming for your job maddie!!! this book is pop psychology, if you have taken any dev psych classes it's not much in addition but like solid writing for the topic. wouldnt go out of my way to recommend but this has been on my self for like 5 years so ✅ also I did some via audiobook and would recommend to have to listen to the author do all the barking lol",,,1,1
8101377,The House Advantage: Playing the Odds to Win Big in Business,Jeffrey Ma,"Ma, Jeffrey",Ben Mezrich,"=""0230622720""","=""9780230622722""",0,3.57,St. Martin's Press,Hardcover,272,2010,2010,,2024/08/10,to-read,to-read (#156),to-read,,,,0,0
49890873,Triathlon Bike Foundations: A System for Every Triathlete to Finish the Bike Feeling Strong and Ready to Nail the Run with Just Two Workouts a Week! (Triathlon Foundations Book 2),Taren Gesell,"Gesell, Taren",,"=""""","=""""",1,4.36,,Kindle Edition,143,2019,,2024/08/07,2024/08/02,,,read,"sorry but this book is not it. if I had paid money for it I would have returned it, luckily this was a road side find. it could have been a podcast episode or maybe two online articles but this was not a book. there is a shoutout to antivaxxers in there (yikes) and also the whole thing is just an ad to go to their website or read a different book. so many paragraphs were just the authors times in different events. matt dixons book was much better.",,,1,0
23437156,"Six of Crows (Six of Crows, #1)",Leigh Bardugo,"Bardugo, Leigh",,"=""""","=""""",3,4.47,Henry Holt & Company,Hardcover,480,2015,2015,2024/08/06,2024/01/15,,,read,not for me but good enough I am annoyed it ended on a cliff hanger. I will not be reading the next one though. also I have realized a book ick of mine is (minor spoilers) when there are N single characters and then N/2 love stories happen. ,,,1,0
43575115,The Starless Sea,Erin Morgenstern,"Morgenstern, Erin",,"=""038554121X""","=""9780385541213""",3,3.85,Doubleday,Hardcover,498,2019,2019,2024/06/04,2024/04/14,own-physical,own-physical (#183),read,withholding my rating until book club but I don't really have anything to say. pls see meaghan's review<br/><br/>----<br/>2.5 rounded up?? parts were great but it wasnt a book that overall worked for me. and bees make honey? who knew (not me),,,1,0
62919732,Lady Tan’s Circle of Women,Lisa See,"See, Lisa",,"=""1982117087""","=""9781982117085""",5,4.35,Scribner,Hardcover,352,2023,2023,2024/07/07,2024/06/12,own-physical,own-physical (#184),read,I would totally recommend! I had some gripes about voice of a child and it is not for the weak stomached but I thought everything was well placed and not gratuitous. exactly what I want out of truth inspired historical fiction,,,1,0
36236124,Fight Club,Chuck Palahniuk,"Palahniuk, Chuck",,"=""0393355942""","=""9780393355949""",3,4.18,W. W. Norton & Company,Paperback,224,2018,1996,2023/06/02,2023/05/30,own-physical,own-physical (#176),read,"I wasn't blown away, I guess I had high expectations because of what people say about the movie but ",,,1,0
4602032,"Dead Until Dark (Sookie Stackhouse, #1)",Charlaine Harris,"Harris, Charlaine",,"=""0441016995""","=""9780441016990""",1,3.97,Ace Books,Mass Market Paperback,292,2008,2001,2023/12/19,2023/12/09,own-physical,own-physical (#182),read,i cannot overemphasize how awful this book is. how did they turn this into a popular tv show. ,,,1,0
5015,Saturday,Ian McEwan,"McEwan, Ian",,"=""1400076196""","=""9781400076192""",2,3.64,Anchor,Paperback,289,2006,2005,2023/07/03,2023/05/30,own-physical,own-physical (#177),read,admittedly i didnt read the last 10 pages of this bc I was so bored i just needed him to shut up,,,1,0
58724712,Wandering Earth,Liu Cixin,"Cixin, Liu",,"=""1250796849""","=""9781250796844""",4,4.14,Tordotcom,Paperback,464,2022,2000,2023/08/13,2023/07/03,own-physical,own-physical (#179),read,"will write a more detailed review later of all the stories, but shockingly the namesake one is not great! others much better. ",,,1,0
40275288,"The Priory of the Orange Tree (The Roots of Chaos, #1)",Samantha    Shannon,"Shannon, Samantha",,"=""1408883457""","=""9781408883457""",5,4.18,Bloomsbury Publishing,Kindle Edition,845,2019,2019,2023/08/13,2023/07/06,own-physical,own-physical (#180),read,"hello I TORE through this and would so recommend to anyone wanting fantasy. could not out it down. really loved the character development and the multi pov felt natural, though some story lines took longer to catch my interest. if anything, I think it should have been longer because a few conflicts were short lived or felt easily resolved. but the descriptions of the interpersonal relationships, romantic and not, are enough reason to read this. such rich world building without feeling at all like unnecessary filler. A+",,,1,0
